Survey	Date	Station	Temp	TopEC	BottomEC	Secchi	Turbidity	Lat	Long	Comments
2	1/14/2013	801	6.7	258	270	40	39.5	38-02-410	121-50-360	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
2	1/14/2013	804	6.7	262	286	30	36.7	38-01-040	121-47-540	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
2	1/14/2013	809	6.7	229	247	51	22.8	38-03-066	121-41-380	NA
2	1/14/2013	901	6.5	235	240	54	21.3	38-02-492	121-37-118	NA
2	1/14/2013	902	5.7	260	260	40	35.7	38-01-106	121-34-565	NA
2	1/14/2013	906	7	350	348	69	13.8	38-02-544	121-30-158	NA
2	1/14/2013	910	7.4	544	542	64	13.3	38-00-040	121-26-576	NA
2	1/14/2013	912	7.7	694	682	78	12.8	31-58-105	121-22-210	NA
2	1/14/2013	914	6.8	426	421	75	10.7	37-58-097	121-31-395	NA
2	1/14/2013	915	6.4	306	306	73	12.6	37-56-429	121-34-079	NA
2	1/14/2013	918	6.6	409	406	85	11.3	37-51-415	121-34-108	NA
2	1/14/2013	919	6.8	243	245	66	14.6	38-06-192	121-29-384	NA
2	1/15/2013	405	6.8	3859	6440	15	169	38-02-220	122-08-450	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
2	1/15/2013	411	6.9	2936	3306	18	124	38-03-000	122-04-540	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
2	1/15/2013	418	6.9	3038	3740	16	121	38-03-560	122-05-580	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
2	1/15/2013	602	6.4	1256	1290	18	108	38-06-460	122-03-040	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
2	1/15/2013	606	6.3	2267	2257	15	172	38-10-080	122-01-220	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
2	1/15/2013	609	5.7	2246	2239	18	93.7	38-10-010	121-56-190	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
2	1/15/2013	610	5.6	1713	1765	30	63.5	38-07-200	121-53-200	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
2	1/15/2013	703	7.3	247	249	57	27.6	38-03-003	121-47-527	NA
2	1/15/2013	704	7.1	244	245	45	25.9	38-03-565	121-47-243	NA
2	1/15/2013	705	7	223	227	57	20.7	38-06-058	121-42-302	NA
2	1/15/2013	706	7	240	239	48	25	38-05-073	121-45-038	NA
2	1/15/2013	707	6.9	238	240	57	22.8	38-06-472	121-42-319	NA
2	1/15/2013	711	6.7	193	194	66	17.4	38-10-365	121-39-474	NA
2	1/15/2013	716	6.4	284	285	48	30.3	38-14-184	121-41-047	NA
2	1/15/2013	723	6.6	287	285	44	33	38-14-157	121-40-222	NA
2	1/15/2013	812	6.1	237	238	56	198	38-05-232	121-38-315	NA
2	1/15/2013	815	5.1	234	237	59	17.9	38-05-077	121-34-199	NA
3	1/28/2013	508	8.3	947	1126	42	28.5	38-02-470	121-55-110	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	1/28/2013	513	8	817	929	36	29.1	38-03-310	121-52-030	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	1/28/2013	519	8.2	2743	2997	29	31.9	38-04-230	121-57-330	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	1/28/2013	520	8.3	500	553	40	22.8	38-01-550	121-52-060	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	1/28/2013	703	7.9	459	339	58	20.1	38-03-090	121-47-520	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	1/28/2013	704	8.3	242	254	51	18.6	38-03-560	121-47-130	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	1/28/2013	801	8.3	423	447	45	21	38-02-470	121-50-380	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	1/28/2013	804	8.3	291	366	49	17.9	38-01-050	121-47-550	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	1/28/2013	809	7.8	255	279	60	16.2	38-03-039	121-41-572	NA
3	1/28/2013	901	7.9	260	265	83	12.2	38-02-463	121-37-159	NA
3	1/28/2013	902	8.2	273	273	80	11.8	38-01-090	121-34-562	NA
3	1/28/2013	906	8.5	316	318	94	8.6	38-03-036	121-30-270	NA
3	1/28/2013	910	8.6	613	626	103	9.6	38-00-092	121-27-026	NA
3	1/28/2013	912	8.8	878	849	107	6.5	37-57-583	121-22-068	NA
3	1/28/2013	914	8.6	396	398	105	7.9	37-58-117	121-31-375	NA
3	1/28/2013	915	8.4	317	315	108	8.3	37-56-489	121-34-091	NA
3	1/28/2013	918	8.5	373	364	104	8.7	37-51-367	121-34-065	NA
3	1/28/2013	919	8.8	264	264	109	6.4	38-06-194	121-29-411	NA
3	1/29/2013	405	8.7	9400	10320	27	65.7	38-02-200	122-08-420	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	1/29/2013	411	8.6	6510	6900	50	33.7	38-03-020	122-04-480	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	2/1/2016	918	11	972	976	77	18.3	37-51-29.4	121-33-59.2	NA
3	2/1/2016	919	10.6	206	211	46	20.8	38-06-20.0	121-29-47.8	NA
3	2/2/2016	513	10.6	243	242	30	45.6	38-03-26.9	121-52-05.8	NA
3	2/2/2016	703	10.3	227	228	31	44.6	38-02-58.6	121-47-57.3	NA
3	2/2/2016	704	10.3	204	205	31	40.1	38-04-05.4	121-47-11.3	NA
3	2/2/2016	705	10.2	223	227	41	31.7	38-05-53.8	121-42-31.6	NA
3	2/2/2016	706	10.2	184	187	32	36	38-05-17.6	121-44-49.6	NA
3	2/2/2016	707	10.3	201	203	32	37.3	38-06-51.8	121-42-30.2	NA
3	2/2/2016	711	9.9	125	129	10	190	38-10-38.1	121-39-50.8	NA
3	2/2/2016	716	10.2	191	203	19	73.8	38-14-24.7	121-41-08.1	NA
3	2/2/2016	723	10	188	189	20	105	38-14-19.8	121-40-22.3	NA
3	2/2/2016	801	10.8	308	307	28	43.6	38-02-33.5	121-50-41.7	NA
3	2/2/2016	804	10.6	315	313	31	43.6	38-00-59.9	121-47-37.3	NA
3	2/3/2016	405	11	7290	14010	36	35.1	38-02-22.4	122-08-42.7	NA
3	2/3/2016	411	11.5	7950	18320	41	32.3	38-03-01.9	122-04-46.0	NA
3	2/3/2016	418	11.1	8020	23490	33	40.7	38-04-02.7	122-05-50.1	NA
3	2/3/2016	501	10.5	848	859	34	59.8	38-04-30.1	122-01-40.9	NA
3	2/3/2016	504	11.1	1823	9690	29	42.4	38-03-10.2	121-59-08.3	NA
3	2/3/2016	508	10.7	282	277	38	46.8	38-02-43.9	121-55-04.2	NA
3	2/3/2016	519	10.7	297	385	32	61.8	38-04-24.2	121-57-49.7	NA
3	2/3/2016	520	10.6	248	283	36	39.1	38-01-56.5	121-51-50.9	NA
3	2/3/2016	602	10.6	1207	1145	29	72.2	38-06-59.8	122-02-26.4	NA
3	2/3/2016	606	10.5	1185	1441	28	72	38-10-12.2	122-01-34.8	NA
3	2/3/2016	609	10.1	1080	1857	31	40.2	38-10-01.4	121-56-19.4	NA
3	2/3/2016	610	10	906	919	37	41.4	38-07-20.6	121-53-18.8	NA
3	2/4/2016	340	10.9	1687	2673	38	20.3	38-05-55.1	122-15-44.4	NA
3	2/4/2016	342	11.1	1655	2201	43	21.1	NA	NA	NA
3	2/4/2016	343	10.9	1139	1264	31	31.4	38-10-57.2	122-18-41.2	NA
3	2/4/2016	344	10.6	1062	1082	36	43.2	38-12-39.8	122-18-25.3	NA
3	2/4/2016	345	11.3	792	944	26	41.4	38-12-22.0	122-18-34.2	NA
3	2/4/2016	346	11.9	4786	6410	27	34	38-14-05.2	122-17-14.5	NA
3	2/4/2016	347	11.9	808	853	46	20.3	38-15-25.2	122-17-02.5	NA
3	2/4/2016	348	11.7	581	870	53	14	38-16-21.1	122-17-10.4	NA
3	2/4/2016	349	11.3	435	490	81	8.9	38-17-11.1	122-17-03.4	NA
4	2/16/2016	513	12.3	1235	1221	31	54.6	38-03-28.5	121-52-01.5	NA
4	2/16/2016	703	12.7	253	274	40	31.2	38-03-01.1	121-47-56.3	NA
4	2/16/2016	704	12.7	195	200	37	33.7	38-04-03.3	121-47-15.8	NA
4	2/16/2016	705	13.1	191	181	53	21	38-06-02.6	121-42-27.2	NA
4	2/16/2016	706	12.9	190	195	39	31.2	38-05-12.4	121-45-00.4	NA
4	2/16/2016	707	13	188	188	48	25.4	38-06-56.5	121-42-25.6	NA
4	2/16/2016	711	13.4	173	173	83	10.1	38-10-35.2	121-39-34.6	NA
4	2/16/2016	716	14	202	200	82	11.1	38-14-24.7	121-41-13.0	NA
4	2/16/2016	723	13.8	186	182	91	9	38-14-18.0	121-40-22.1	NA
4	2/16/2016	801	12.2	371	373	32	49.3	38-02-51.4	121-50-46.5	NA
4	2/16/2016	804	12.5	278	286	33	61.7	38-00-57.9	121-47-28.6	NA
4	2/16/2016	809	12.6	268	277	41	27.3	38-03-15.2	121-41-31.1	NA
4	2/16/2016	812	12.9	256	254	45	34.1	38-05-23.0	121-38-34.8	NA
4	2/16/2016	815	13.4	243	240	65	19.5	38-05-06.3	121-34-20.1	NA
4	2/16/2016	901	12.7	260	264	48	21.6	38-02-43.2	121-36-58.8	NA
4	2/16/2016	902	13.3	303	317	51	16.4	38-01-06.9	121-34-55.7	NA
4	2/16/2016	906	13.4	267	269	76	15.3	38-03-01.4	121-30-21.3	NA
4	2/16/2016	910	14.6	308	314	61	10.5	38-00-07.7	121-27-02.7	NA
4	2/16/2016	912	13.8	609	618	83	11.9	37-57-54.7	121-22-01.5	NA
4	2/16/2016	914	13.5	383	386	88	9.5	37-57-54.1	121-31-49.5	NA
4	2/16/2016	915	13.7	338	340	66	17.5	37-56-35.0	121-33-48.0	NA
4	2/16/2016	918	13.9	391	350	60	19.6	37-51-38.0	121-34-07.1	NA
4	2/16/2016	919	14.1	232	232	120	10.9	38-06-22.9	121-29-53.9	NA
4	2/17/2016	405	14.1	26360	27000	62	19.6	38-02-23.7	122-08-53.5	NA
4	2/17/2016	411	14.2	23110	24170	44	19.3	38-03-01.7	122-04-46.0	NA
4	2/17/2016	418	14.3	23830	25760	61	14.2	38-03-59.7	122-05-45.4	NA
4	2/17/2016	501	13.8	9920	13130	37	26.6	38-04-36.1	122-01-48.8	NA
4	2/17/2016	504	13.7	11750	15390	44	23	38-03-10.3	121-59-08.8	NA
4	2/17/2016	508	13.5	5280	7110	45	36	38-02-45.6	121-55-13.6	NA
4	2/17/2016	519	13.9	5530	5700	26	187	38-04-28.8	121-57-39.8	NA
4	2/17/2016	520	13.2	2001	1953	35	39.9	38-01-56.9	121-51-53.8	NA
4	2/17/2016	602	13.7	12000	12140	45	24.1	38-06-59.2	122-02-24.0	NA
4	2/17/2016	606	14.2	4534	4704	37	35.9	38-10-11.6	121-01-35.0	NA
4	2/17/2016	609	14.1	3674	3678	24	70.2	38-10-01.3	121-56-18.5	NA
4	2/17/2016	610	14.3	3513	3503	31	48	38-07-19.1	121-53-20.1	NA
4	2/18/2016	340	13.7	27610	27570	38	30.6	38-05-54.0	122-15-43.8	NA
4	2/18/2016	342	14	20850	26280	38	34.8	38-08-49.8	122-17-19.1	NA
4	2/18/2016	343	14.1	20220	20720	40	42.2	38-10-57.5	122-18-40.9	NA
4	2/18/2016	344	14.5	17610	17740	35	49.5	38-12-42.7	122-18-26.2	NA
4	2/18/2016	345	14.9	15820	16760	44	29.2	38-13-19.1	122-18-35.2	NA
4	2/18/2016	346	15.1	15100	15530	37	34.8	38-14-03.3	122-17-14.7	NA
4	2/18/2016	347	15.2	7630	11780	41	18.8	38-15-18.9	122-17-04.0	NA
4	2/18/2016	348	15.1	3896	6600	57	13.1	38-16-22.2	122-17-09.3	NA
4	2/18/2016	349	15.1	1647	3587	74	10.2	38-17-14.3	122-17-01.3	NA
5	2/29/2016	809	14.3	323	331	76	14.6	38-03-13.8	121-41-29.8	NA
5	2/29/2016	812	14.6	242	241	86	9.8	38-05-23.3	121-38-38.0	NA
5	2/29/2016	815	14.6	230	233	130	6.3	38-05-12.1	121-34-18.6	NA
5	2/29/2016	901	14.3	274	304	94	9.7	38-02-38.1	121-37-07.5	NA
5	2/29/2016	902	14.9	304	302	118	8.4	38-01-05.6	121-34-55.6	NA
5	2/29/2016	906	15.4	262	266	122	6.1	38-03-14.3	121-30-56.5	NA
5	2/29/2016	910	16.1	349	391	140	6.7	38-00-14.4	121-27-05.2	NA
5	2/29/2016	912	15.9	733	785	94	6.9	37-57-54.9	121-22-02.7	NA
5	2/29/2016	914	15.3	341	349	135	5.7	37-57-53.3	121-31-48.2	NA
5	2/29/2016	915	15.2	323	325	104	8.6	37-56-37.0	121-33-56.8	NA
5	2/29/2016	918	15.3	350	348	112	8.4	37-51-36.3	121-34-06.1	NA
5	2/29/2016	919	14.7	209	207	173	3.7	38-06-21.0	121-29-49.2	NA
5	3/1/2016	513	14.5	1870	3462	37	27.9	38-03-28.2	121-52-00.1	NA
5	3/1/2016	703	14.1	328	374	75	12.5	38-03-03.0	121-47-53.8	NA
5	3/1/2016	704	13.8	231	229	68	15.4	38-04-12.5	121-46-55.5	NA
5	3/1/2016	705	14.1	200	201	116	6.6	38-06-01.5	121-42-27.7	NA
5	3/1/2016	706	13.7	215	209	72	12.6	38-05-10.5	121-45-02.5	NA
5	3/1/2016	707	13.7	197	198	112	7.3	38-06-49.9	121-42-32.1	NA
5	3/1/2016	711	13.5	165	167	158	4.7	38-10-36.4	121-39-40.6	NA
5	3/1/2016	716	14.4	205	202	137	4.5	38-14-24.5	121-41-05.6	NA
5	3/1/2016	723	14.4	221	220	135	4.3	38-14-17.9	121-40-21.2	NA
5	3/1/2016	801	14.2	513	803	54	17.8	38-02-59.0	121-50-47.9	NA
5	3/1/2016	804	14.5	448	462	63	15.7	38-01-02.1	121-47-47.5	NA
5	3/2/2016	405	15.9	22720	30840	56	12.5	38-02-22.6	122-08-42.6	NA
5	3/2/2016	411	16.2	12350	23100	69	13.1	38-03-04.9	122-04-39.4	NA
5	3/2/2016	418	15.8	15990	29350	88	8.2	38-04-03.0	122-05-47.4	NA
5	3/2/2016	501	16	8960	10000	44	30.2	38-04-32.4	122-01-43.8	NA
5	3/2/2016	504	15.6	7500	9000	49	23	38-03-10.3	121-59-08.3	NA
5	3/2/2016	508	15.8	2369	5110	57	16.9	38-02-42.5	121-55-18.2	NA
5	3/2/2016	519	17.1	3527	4874	53	19	38-04-23.1	121-57-30.4	NA
5	3/2/2016	520	15.6	569	694	61	16.6	38-01-56.1	121-51-50.4	NA
5	3/2/2016	602	16	6340	8500	45	27.9	38-07-01.6	122-02-29.9	NA
5	3/2/2016	606	16.3	5600	6500	38	34.5	38-10-12.4	122-01-22.6	NA
5	3/2/2016	609	15.7	4895	4872	29	41.9	38-10-02.5	121-56-19.3	NA
5	3/2/2016	610	15.5	3848	3949	32	53.4	38-07-15.4	121-53-19.7	NA
5	3/3/2016	340	15.2	25310	30840	94	6.5	38-05-57.0	122-15-46.4	NA
5	3/3/2016	342	15.5	22970	28670	87	10.7	38-08-50.4	122-17-10.8	NA
5	3/3/2016	343	15.9	20660	22830	90	9.9	38-10-50.9	122-18-27.6	NA
5	3/3/2016	344	16.5	16500	19240	62	12.5	38-12-43.2	122-18-27.4	NA
5	3/3/2016	345	16.8	15870	17340	51	17	38-13-13.0	122-18-37.5	NA
5	3/3/2016	346	16.6	9920	12650	57	16.4	38-14-06.5	122-17-13.5	NA
5	3/3/2016	347	16.3	6450	10790	66	13.7	38-15-18.5	122-17-03.3	NA
5	3/3/2016	348	16.3	3592	7330	74	11.3	38-16-23.5	122-17-05.8	NA
5	3/3/2016	349	16.3	2610	5920	78	8.4	38-17-12.8	122-17-02.1	NA
6	3/14/2016	809	12.8	207	205	46	24.4	38-03-13.6	121-41-29.1	NA
6	3/14/2016	812	12.7	155	158	40	33.7	38-05-23.4	121-38-37.1	NA
6	3/14/2016	815	13	184	182	58	21.1	38-05-08.7	121-34-17.9	NA
6	3/14/2016	901	13.1	205	207	50	23.6	38-02-42.5	121-36-52.3	NA
6	3/14/2016	902	13.6	262	261	98	10.2	38-01-06.0	121-34-55.1	NA
6	3/14/2016	906	13.7	243	252	67	14.5	38-03-03.1	121-30-23.3	NA
6	3/14/2016	910	14.8	582	616	91	13.3	38-00-16.4	121-27-06.2	NA
6	3/14/2016	912	14.4	305	403	34	29	37-57-59.3	121-22-07.0	NA
6	3/14/2016	914	14.6	480	465	122	6.9	37-58-09.0	121-31-39.8	NA
6	3/14/2016	915	14.1	310	307	104	9.4	37-56-37.9	121-34-02.3	NA
6	3/14/2016	918	14.4	360	360	104	7.9	37-51-37.7	121-34-06.6	NA
6	3/14/2016	919	13	189	190	46	22.8	38-06-21.8	121-29-51.8	NA
6	3/15/2016	513	12.2	181	185	28	41.6	38-03-30.0	121-51-55.0	NA
6	3/15/2016	703	12.4	171	174	37	32.4	38-02-53.4	121-47-48.5	NA
6	3/15/2016	704	12.1	179	179	30	37.6	38-04-04.4	121-47-12.9	NA
6	3/15/2016	705	12.1	153	161	30	30.9	38-05-49.5	121-42-26.9	NA
6	3/15/2016	706	12.2	234	228	29	42.9	38-05-10.1	121-45-03.9	NA
6	3/15/2016	707	11.8	149	147	28	39	38-06-49.4	121-42-34.0	NA
6	3/15/2016	711	11.8	109	109	23	56.6	38-10-38.3	121-39-49.5	NA
6	3/15/2016	716	13.3	265	269	27	47.1	38-14-23.1	121-41-03.8	NA
6	3/15/2016	723	12.7	205	186	29	40.4	38-14-14.5	121-40-22.2	NA
6	3/15/2016	801	12.5	216	207	26	55.4	38-02-35.0	121-50-38.5	NA
6	3/15/2016	804	13	217	219	51	22.8	38-00-57.3	121-47-27.4	NA
6	3/17/2016	405	14	687	592	31	46.1	38-02-23.5	122-08-49.1	NA
6	3/17/2016	411	13.7	247	262	37	47.7	38-02-59.9	122-04-51.3	NA
6	3/17/2016	418	13.7	483	463	33	44.6	38-04-00.2	122-05-49.4	NA
6	3/17/2016	501	13.2	164	178	31	42.2	38-04-32.1	122-01-45.6	NA
6	3/17/2016	504	14.2	161	169	47	31.1	38-03-09.9	121-59-06.1	NA
6	3/17/2016	508	16.7	179	171	36	32.1	38-02-45.6	121-55-08.1	NA
6	3/17/2016	519	14.2	160	150	32	39.3	38-04-25.3	121-57-44.1	NA
6	3/17/2016	520	14.3	192	183	41	37.6	38-01-57.5	121-51-59.5	NA
6	3/17/2016	602	13.4	248	287	38	40	38-06-36.5	122-02-36.8	NA
6	3/17/2016	606	14.1	1084	2682	25	67.2	38-10-10.9	122-01-34.2	NA
6	3/17/2016	609	13.8	1519	1325	29	52	38-10-00.9	121-56-19.4	NA
6	3/17/2016	610	12.6	464	546	28	45.4	38-07-15.1	121-53-19.8	NA
1	1/3/2017	809	7	NA	NA	54	NA	38-03-11.4	121-41-35.7	NA
1	1/3/2017	812	7.8	NA	NA	57	NA	38-05-23.3	121-38-19.8	NA
1	1/3/2017	815	8.2	165	238	56	19.5	38-05-07.1	121-34-20.5	NA
1	1/3/2017	901	8.2	215	303	48	23.7	38-02-45.7	121-37-15.4	NA
1	1/3/2017	902	8.4	310	340	63	19.3	38-01-10.0	121-34-57.4	NA
1	1/3/2017	906	8.2	186	198	84	15.4	38-03-04.6	121-30-24.1	NA
1	1/3/2017	910	8.4	315	347	84	12.7	38-00-10.0	121-27-01.9	NA
1	1/3/2017	912	9.1	983	1005	119	7.4	37-58-06.8	121-22-15.0	NA
1	1/3/2017	914	8.3	271	283	96	11	37-58-09.4	121-31-41.4	NA
1	1/3/2017	915	8.3	296	297	81	17.1	37-56-37.9	121-33-59.7	NA
1	1/3/2017	918	8.3	392	397	74	10.6	37-51-33.5	121-34-03.3	NA
1	1/3/2017	919	8.5	160	165	103	11.9	38-06-19.7	121-29-40.7	NA
1	1/4/2017	513	8.3	201	224	42	42.4	38-03-31.7	121-52-07.7	NA
1	1/4/2017	703	8.5	222	236	42	39.1	38-02-56.9	121-47-54.5	NA
1	1/4/2017	704	8.3	177	184	50	26.2	38-04-00.6	121-47-19.0	NA
1	1/4/2017	705	8.6	176	178	65	25.8	38-06-01.8	121-42-27.3	NA
1	1/4/2017	706	8.5	178	182	52	28	38-05-08.9	121-45-06.6	NA
1	1/4/2017	707	8.5	182	184	70	22.5	38-07-00.4	121-42-19.3	NA
1	1/4/2017	711	8.7	162	163	63	24.7	38-10-37.5	121-39-43.2	NA
1	1/4/2017	716	8.5	251	252	50	35	38-14-24.3	121-41-10.6	NA
1	1/4/2017	723	8.5	236	241	49	33.7	38-14-18.6	121-40-22.4	NA
1	1/4/2017	801	8.5	241	242	39	49.8	38-02-38.6	121-50-35.0	NA
1	1/4/2017	804	8.5	265	265	50	45.6	38-00-58.8	121-47-27.5	NA
1	1/5/2017	405	9.3	16140	19410	46	42.7	38-02-23.7	122-08-47.1	NA
1	1/5/2017	411	8.8	7020	7710	22	63	38-03-03.5	122-04-42.7	NA
1	1/5/2017	418	8.8	9960	14920	28	42.3	38-03-57.2	122-05-51.2	NA
1	1/5/2017	501	8.6	2233	2428	25	73.4	38-04-27.3	122-01-37.9	NA
1	1/5/2017	504	8.7	1247	2020	29	48.8	38-03-12.6	121-59-17.6	NA
1	1/5/2017	508	8.3	277	287	32	43.2	38-02-54.1	121-55-03.8	NA
1	1/5/2017	519	8.6	339	349	27	56.2	38-04-25.0	121-57-39.0	NA
1	1/5/2017	520	8.5	248	227	37	34.6	38-01-55.4	121-51-56.8	NA
1	1/5/2017	602	8.8	3019	4524	20	81.5	38-06-31.9	122-02-35.8	NA
1	1/5/2017	606	8.3	1771	1926	12	124	38-10-10.8	122-01-27.6	NA
1	1/5/2017	609	8.1	3114	3118	22	59.3	38-10-01.9	121-56-12.4	NA
1	1/5/2017	610	8.2	1203	1240	39	46.8	38-07-16.5	121-53-20.0	NA
1	1/6/2017	340	8.8	17120	23210	42	28	38-05-45.1	122-15-34.5	NA
1	1/6/2017	342	8.5	12080	18850	43	39.9	38-08-50.3	122-17-15.7	NA
1	1/6/2017	343	8.9	9820	11220	38	34.2	38-10-55.2	122-18-27.4	NA
1	1/6/2017	344	9.2	4368	6340	20	94.2	38-12-39.6	122-18-26.3	NA
1	1/6/2017	345	9.5	2093	3203	18	130	38-13-27.1	122-18-30.9	NA
1	1/6/2017	346	9.5	455	511	22	81.2	38-14-14.6	122-17-13.2	NA
3	1/29/2013	418	8.4	7140	7750	30	54.4	38-04-020	122-05-480	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	1/29/2013	501	8.4	3748	4352	42	42.3	38-04-290	122-01-440	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	1/29/2013	504	8.3	1639	2923	48	27.2	38-03-130	121-59-140	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	1/29/2013	602	8.1	5090	6100	47	38.1	38-06-480	122-02-580	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	1/29/2013	606	8.4	3835	3898	21	93	38-10-090	122-01-300	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	1/29/2013	609	8.3	2587	2740	25	75.1	38-10-020	121-56-170	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	1/29/2013	610	8.1	2399	2386	39	34.7	38-07-180	121-53-180	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
3	1/29/2013	705	8.8	216	218	75	10.3	38-05-512	121-42-289	NA
3	1/29/2013	706	9.1	216	222	94	13.3	38-04-565	121-44-365	NA
3	1/29/2013	707	9.2	233	235	62	13.2	38-06-490	121-42-341	NA
3	1/29/2013	711	9.8	185	187	104	11	38-10-374	121-39-429	NA
3	1/29/2013	716	9.2	365	388	48	24.2	38-14-233	121-41-070	NA
3	1/29/2013	723	9.3	312	335	57	26.3	38-14-165	121-40-213	NA
3	1/29/2013	812	8.1	237	241	95	12.7	38-05-247	121-38-242	NA
3	1/29/2013	815	8.4	234	239	82	9.4	38-05-082	121-34-200	NA
4	2/11/2013	501	9.8	3664	3540	28	51.1	38-04-200	122-01-170	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/11/2013	508	10.1	470	538	41	25.8	38-02-350	121-54-590	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/11/2013	513	9.7	415	403	40	26.4	38-03-330	121-51-590	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/11/2013	519	9.6	938	930	40	29.2	38-04-220	121-57-370	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/11/2013	703	8.8	308	321	60	11.2	38-03-100	121-47-580	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/11/2013	704	9.6	262	260	45	16.3	38-04-020	121-47-140	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/11/2013	801	9.6	371	373	34	24.4	38-03-170	121-50-540	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/11/2013	804	9.9	272	276	72	10.1	38-00-590	121-47-320	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/11/2013	809	9.2	258	259	78	10.4	38-03-020	121-41-420	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/11/2013	901	10	258	259	89	8.9	38-02-419	121-36-575	NA
4	2/11/2013	902	9.6	297	298	89	8.4	38-01-113	121-34-565	NA
4	2/11/2013	906	10.2	322	324	106	7.9	38-02-524	121-30-141	NA
4	2/11/2013	910	10.9	745	794	119	5	38-00-062	121-26-589	NA
4	2/11/2013	912	11.8	1083	1092	181	4.1	37-57-596	121-22-086	NA
4	2/11/2013	914	10	409	411	131	6.2	37-57-534	121-31-490	NA
4	2/11/2013	915	9.7	344	343	81	9.4	37-56-452	121-34-084	NA
4	2/11/2013	918	9.9	403	404	119	9.7	37-51-492	121-34-178	NA
4	2/12/2013	405	10.6	6800	8830	32	25.9	38-02-210	122-08-400	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/12/2013	411	10.4	4430	5480	41	33.1	38-03-090	122-04-240	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/12/2013	418	9.9	5010	6410	29	50.7	38-04-000	122-05-460	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/12/2013	504	10.3	902	1113	51	23.9	38-03-080	121-59-120	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/12/2013	520	10.2	364	383	58	17.7	38-01-590	121-52-190	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/12/2013	602	9.7	336	340	32	44.6	38-07-000	122-02-330	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/12/2013	606	10	418	419	20	108	38-10-120	122-01-370	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/12/2013	609	9.7	370	370	23	90.4	38-10-020	121-56-200	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/12/2013	610	9.3	245	249	43	49.4	38-07-190	121-53-180	Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015
4	2/12/2013	705	9.5	248	NA	78	13.6	38-05-513	121-42-331	NA
4	2/12/2013	706	10.2	262	NA	53	14.2	38-05-190	121-44-453	NA
4	2/12/2013	707	9.7	261	NA	60	16.8	38-06-483	121-42-343	NA
